ticket_id,pregunta,respuesta,fecha,categoria
267,"Buenas tardes, quiero corroborar si Paragüay se integrará al Tratado de la Haya a partir del 30 de agosto de este año, tengo título y certificado de estudios profesionales cursados en México y tales documentos estás apostillados desde hace año y medio aproximadamente.
Tengo que realizar una legalización o autenticación aparte de la apostilla? o ya no será necesario, el documento se requiere que tenga validez en Paraguay antes del 30 de agosto de este año.
Necesito saber.
Gracias.
El teléfono es de México.","Apostillas, Ministerio de Relaciones Exteriores
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Efectivamente el Paraguay ingresa al Tratado de la Haya a partir del 1 de septiembre.
Cada país tiene su convenio propio. Debe presentarlos de nuevo en la Embajada o Consulado de México.
Para la vigencia del convenio consultar: MRREE, Dirección de Tratados.
Para la Legalización: MREE; Dirección de Legalización
Para la Autenticación: MEC, Departamento de Gestión Administrativa
TELÉFONO (59521)452 800


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Efectivamente el Paraguay ingresa al Tratado de la Haya a partir del 1 de septiembre.
Cada país tiene su convenio propio. Debe presentarlos de nuevo en la Embajada o Consulado de México.
Para la vigencia del convenio consultar: MRREE, Dirección de Tratados.
Para la Legalización: MREE; Dirección de Legalización
Para la Autenticación: MEC, Departamento de Gestión Administrativa
TELÉFONO (59521)452 800


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno

",2014-08-07 19:25:51,EDUCACIÓN
268,hola disculpe la molestia quiera saber como hago para estudiar en otro país por que necesito por que termine mi secundario en paraguay  en curso acelerado GRACIAS,"Ticket marcado por el sistema como vencido.
El ticket fue abierto dos veces
",2014-08-09 10:50:55,EDUCACIÓN
270,"Recién he inscripto a la Empresa al IPS. No  tengo el Certificado de Inscripcion Patronal. -Queria saber si me sirve igual la Declaración Jurada de Inscripc. Patronal, de Persona Física ?  ...LA ""Nota de Comunicación de N° Patronal, es una nota común que lo hace el empleador? O hay una nota especial al respecto?
   Otra cosa; No hay ninguna planilla de inscripcion Patronal que debe completarse  en el Ministerio de Justicia y  Trabajo?
    
       Atte....Martin V. G.","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al link directo de IPS http://portal.ips.gov.py/portal/IpsWeb/overview/Te-Escuchamos o comunicarse al Call Center 0800-11-5000 desde una línea baja o al  021 219 3000 desde su celular.  


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno
",2014-08-11 18:00:17,TRABAJO Y EMPLEO
271,al banco nacional de fomento sede paraguari,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

¿Podría dar más detalles sobre consulta?. 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-12 01:05:30,MARCO LEGAL
272,"Instituto Forestal Nacional (Infona)
Quisiera ser voluntario del instituto para ampliar mis conócimientos ya que soy estudiante de Ing. Forestal. 
Esperando una respuesta favorable ","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

Puede comunicarse al Instituto Forestal Nacional (Infona) a los teléfonos (021) 570-515, o directamente a la Dirección General de Educación y Extensión Forestal: 021-524-382.


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-12 08:03:19,TRABAJO Y EMPLEO
273,"BUEN DIA, QUISIERA SABER CUAL ES LA SITUACIÓN DEL PROCESO EN EL MARCO DEL LLAMADO A CONCURSO PARA ANALISTA DE RIESGO JUNIOR.","Buenos días, muchas gracias por comunicarse con nosotros.

¿Podría dar más detalles sobre consulta?. ¿A qué institución va dirigida?. El estado general de todos los concursos públicos a nivel nacional lo puede encontrar en el sitio de la Secretaría de la Función Pública: http://www.sfp.gov.py/sfp/?node=page,376 .

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-12 09:54:16,TRABAJO Y EMPLEO
274,"LEGALIZACION Y CERTIFICADO DE SOLTERIA

Serían tan amables de informarme como he de obtener el certificado de solteria y su precio en guaranis. Tambien necesito saber el precio en guaranis de la legalización del mismo.

Gracias por adelantado.","MINISTERIO DE RELACIONES EXTERIORES

SERVICIO DE ATENCIÓN AL PÚBLICO 
Buenos días, muchas gracias por comunicarse con nosotros.

Para más datos sobre su consulta puede ingresar a los siguientes enlaces:

http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-solteria/

http://www.mre.gov.py/v1/Contenidos/71-legalizaciones.aspx

O comunicarse directamente al Ministerio de Relaciones Exteriores a los teléfonos: 595 (21) 443 779



A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-12 13:18:49,IDENTIDAD E IDENTIFICACION
275,"Hola, necesito saber como o donde puedo conseguir datos de un ex combatiente del chaco, soy el nieto y mis madre y tías están en la búsqueda de documentaciones de el. Me encuentro en buenos aires y en la embajada me derivaron al consulado y posteriormente al ministerio de hacienda. Solo tengo el nombre completo y fecha de nacimiento, ojala me puedan ayudar, desde ya gracias, espero su respuesta en breve","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para más información, Usted puede ingresar al siguiente link http://www.tramitesparaguay.gov.py/pension-de-heredero-de-jubilado/ del Portal de Único del Gobierno.
Asimismo, puede dirigirse al siguiente correo electrónico jubilaciones@hacienda.gov.py o llamar a los teléfonos 595 (21) 493 723 / 449 942.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-08-13 14:00:50,IDENTIDAD E IDENTIFICACION
276,"DIOS LES BENDIGA MUY RICAMENTE.
QUISIERA SABER INFORMACION DE ENTIDADES BINACIONALES ""YACYRETA E ITAIPU"" Para personas con discapasidad física para trabajar en ese lugar. Gs","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Para más información sobre los concursos públicos de oposición puede ingresar a los siguientes links:
Itaipú Binacional: http://www.itaipu.gov.py/concurso/
En cuanto a la Entidad Binacional Yacyretá puede contactar para más información a los datos de contacto publicados en su sitio web: http://www.eby.gov.py/index.php/centro-de-atencion-e-informacion


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-08-14 07:10:58,DISCAPACIDAD
277,"me gustaria saber si es cierto que ya no se va otorgar titulo de tecnico en laboratorio actualmente estoy en el segundo año y el proximo año culmina estoy estudiando en la unasur gracias¡¡
 ","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede realizar su consulta a través de la línea gratuita 0800 - 11 4975 del MEC. También están habilitados los teléfonos: (021) 450 014/15. Ministerio de Educación y Cultura. Dirección: 15 de Agosto entre Gral. Diaz y E.V. Haedo

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-08-14 17:28:37,EDUCACIÓN
278,"INDI - Presidencia - DNCP 
En Horqueta están a punto de concretar que el INDI compre una propiedad de 500H en la compañia Belen Cue para un grupo Indigena. A finales del gobierno de Lugo, los propietarios con intermediación de altas autoridades municipales casi concretaron la venta del inmueble a precios inflados para que sea ""negocio para todos"". En esa epoca, arrearon a muchisimos indigenes que viven en Paso Ita pero la mayoria de estos abandonaron el lugar luego de la caida de Lugo. Las altas autoridades coloradas de la municipalidad de Horqueta, ahora que estan reposicionadas, continuan presionando y la semana pasada llevaron hasta el lugar mas de 200 indigenas, que no tienen nada que hacer en el lugar. La tierra ofrecida al INDI no es apta para el uso de estos indigenas ya que es una zona baja, inundable, donde solamente existe llanura con pasto natural. Es propiedad del primo del Intendente Municipal de Horqueta. La propiedad esta situada en el punto 498060.18 m E, 7436539.11 m S. Los compatriotas indigenas, como no tienen nada que cazar en el lugar, no tienen otro remedio que alimentarse del rebaño de los vecinos. El estado debe actuar para evitar que se vuelvan a cometer los errores de Paso Ita, en donde ""depositaron"" a familias indigenas que viven en la indigencia por no tener nada que hacer. ","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede realizar su denuncia relacionada a la compra a través del siguiente enlace: 
https://www.contrataciones.gov.py/denuncia/default.do

También puede ingresar al sitio web de la Secretaría Nacional de Anticorrupción y contactar con la Dirección General de Prevención y Lucha contra la Corrupción: 
http://www.senac.gov.py/pagina/24-contacto.html

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno

",2014-08-16 13:02:13,PUEBLOS ORIGINARIOS
279,"Sres
Buenos Días
Soy Chileno, que se necesita para casarse en su país y donde se realiza los tramites Ambos somos de nacionalidad Chilena, casado pero separados ambos mas de 4 años en nuestro nuestro país
Esperando su respuesta.
Saluda atentamente","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al siguiente link http://www.tramitesparaguay.gov.py/inscripciones-de-nacimiento-matrimonio-y-defuncion/ o al http://www.tramitesparaguay.gov.py/inscripcion-de-matrimonio-extranjero/ de la Dirección de Registro del Estado Civil, dependiente del Ministerio de Justicia y Derechos Humanos. En esos links encontrará los requisitos y datos que precisa.  

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno
",2014-08-17 09:26:34,VIVIENDA Y FAMILIA
280,"Presidencia de la República, Ministerio de Hacienda, IPS, y Banco Central del Paraguay

Motiva la consulta que hago con todo respeto en mi calidad de jubilado del IPS
Entiendo que los ajustes que se realizan a las jubilaciones en enero de cada año no son justas y debe modificarse el sistema. No pueden ajustarse las jubilaciones a año vencido en base a un índice de inflación que incluye variaciones en artículos suntuarios,vehículos,etc junto con alimentos,remedios,etc.
Los vehiculos y articulos suntuarios que son los que menos aumentan tiran para abajo el indice de inflación por el que se ajustan las jubilaciones.En el ultimo trienio anual ha habido ajustes del 1,9% y en el último año si mal no recuerdo creo que un 3%. Y ya en los tres primeros meses del año 2014 el
indice de inflación había superado el ajuste.Y que nos puede importar a los jubilados de bajos ingresos el aumento o no de vehiculos y articulos suntuarios cuando destinamos el 100 % de nuestra jubilación a alimentos,remedios y alquileres que suben constantemente.
Sugiero con todo respeto que las jubilaciones sean ajustadas con un indice que contemple en
exclusividad alimentos,remedios,alquileres,etc.que consume el jubilado.Sería más representativo.
Disculpen la sugerencia,es a título valga la redundancia solamente de sugerencia.
Y otro aspecto fundamental es que no haya solamente un ajuste anual a año vencido,sino dos ajustes semestrales al año,ya que los jubilados no tenemos sindicatos que dicen proteger a los que son empleados activos, aunque a veces dudo de esa protección.
Y para terminar me alegro de este portal y espacio de diálogo,que a decir verdad ya existe en el IPS a través de un sistema ""IPS te escucha"".","Ticket marcado por el sistema como vencido.
Se deberá remitir este tipo de sugerencias a las instituciones.
",2014-08-17 21:09:16,RECLAMO
281,credito agricola seccion inforcont,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

¿Podría dar más detalles sobre consulta para poder atenderlo?

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-19 09:54:10,AGRICULTURA
282,"QUISIERA SABER DONDE TENGO QUE EMPEZAR LOS TRAMITES PARA PEDIR CERTIFICADOS DE ESTUDIOS Y MI TITULO DE BACHILLER YA QUE SE ME EXTRAVIARON LOS ORIGINALES LOS CUALES TENIA SI POR FAVOR ME PUEDEN RESPONDER PARA EMPEZAR HACER LOS TRAMITES

MUCHAS GRACIAS","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para la obtención de un nuevo título de bachiller se precisa los siguientes documentos
-Certificado de Estudios actual del colegio, visado c/ una copia
- Fotocopia de Cédula de Identidad
- Denuncia Policial en la que conste la pérdida del “Título Bachiller”
En el caso de que precise un gestor para la realización del trámite, éste debe poseer una autorización por Escribanía con la fotocopia de la persona.
La dirección del departamento de Aranceles del Ministerio de Educación y Cultura es Presidente Franco e/ Colón y el teléfono es (+59521)448 098.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

Atención al ciudadano – Portal Único de Gobierno
",2014-08-19 15:08:32,EDUCACIÓN
283,"Quiero saber , en qué oficina  obtendría un certificado de estudios  del Secundario que cursé en Uruguay pero que ya fue reconocido en Paraguay hace mucho tiempo ( 1988) Tengo los datos de la resolución- Muchas gracias!!!!!!!!!!","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Puede realizar su consulta a la línea gratuita del Ministerio de Educación y Cultura 0800 - 11 4975 y consultar sobre su caso específico.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

Atención al ciudadano – Portal Único de Gobierno
",2014-08-19 20:28:30,EDUCACIÓN
286,"Ministerio de Educacion, nece sito saber el costo de las legaizaciones de documentos de la escolar basica, bacillerato y su diploma.","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

La dirección del departamento de Aranceles del Ministerio de Educación y Cultura es Presidente Franco e/ Colón y el teléfono es (+59521)448 098.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

Atención al ciudadano – Portal Único de Gobierno
",2014-08-20 10:06:02,EDUCACIÓN
287,"PARA EL MINISTERIO DEL INTERIOR
Necesito saber la Ley o Decreto por la cual se pasa a disposion de ese Ministerio de las personas que anteriormente desempenaban el o algun cargo en las Delegaciones de Gobierno, (delegados de Gobierno) que segun entiendo pasaron a integrar el cuadro de la Policia Nacional desde el ano 1994","Institución a la que va dirigida su consulta PARA EL MINISTERIO DEL INTERIOR
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

Usted puede comunicarse a la Dirección de Comunicaciones del Ministerio del Interior a los teléfonos 021 415 - 2112 / 021 415 - 2117 o al Centro de Atención al Ciudadano: +59521 498 - 971 para realizar la consulta al área pertinente.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-20 14:37:39,TRABAJO Y EMPLEO
288,"DIRECCIÓN DE EDUCACIÓN PERMANENTE / EDUCACIÓN DE JÓVENES Y ADULTOS.
Buenos días, 
Tenga bien la presente para el pedido de RESOLUCIONES CON DECRETO DE LEY donde se conformen, acuerde, formalice, etc. todas las instituciones que abarquen ""Enseñanza para Jóvenes y Adultos, Educación Básica para Adultos, Educación Permanente y Alfabetización"".
El fin de dicho pedido es para Rendición de Cuentas Publicas al MEC por trabajos de Orden Social en Asentamientos, Barrios Marginados y Zonas No alcanzadas y de extrema pobreza. 
Agradezco su pronta respuesta o direccionamiento hacia oficina o ente encargado. 
Atte.

","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

 Usted puede comunicarse a las Dirección General de Educación Permanente, con la Directora María Inés Flecha Villalba a los teléfonos 021 512 304/5 o acercarse hasta las oficinas en la siguiente dirección: Eusebio Ayala Km 4.5 (ISE). 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-08-21 09:28:16,EDUCACIÓN
289,Me pueden pasar la lista completa de Funcionarios Publicos?,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede dirigirse a la siguiente dirección de correo: sfp@sfp.gov.py , correspondiente a la Secretaría de la Función Pública (SFP). Cada institución pública en cumplimiento a la Ley n°5184/2014 tiene publicado en su sitio web la lista actualizada de funcionarios públicos, en caso que desee la lista de una institución en particular. 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-08-25 07:53:54,MARCO LEGAL
290,"Me gustaria saber el estado de mi solicitud de jubilación que comencé el dia 09/07/2014
El Numero de Expediente: SIME: 52188/2014.
Muy agradecida.
Atte. Marcia Mereles
C.I 671.836","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar el siguiente link e ingresar sus datos para el seguimiento de su expediente:
http://www.hacienda.gov.py/web-hacienda/index.php?c=78
Dirección General de Jubilaciones y Pensiones del Ministerio de Hacienda.  
Asimismo puede dirigirse vía correo electrónico a jubilaciones@hacienda.gov.py. 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente, 
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-08-25 16:25:10,TRABAJO Y EMPLEO
291,Actulizaciòn documental,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

¿Podría dar más detalles sobre consulta?. ¿A qué institución va dirigida? Sobre qué tipo de actualización documental se refiere?

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-25 16:25:47,general
295,"Ministerio de Justicia y Trabajo: necesito un informe sobre cuales fueron los salarios mínimos en los años 2012, 2013,2014 ","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede comunicarse al teléfono 021 0800 117100 de forma gratuita o al 021 451 245 del Ministerio de Trabajo, Empleo y Seguridad Social; o acercarse a las calles Paraguarí y Herrera, Asunción. Actualmente, el Ministerio se encuentra en plena etapa de construcción de su sitio web. 


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-08-26 10:36:34,TRABAJO Y EMPLEO
297,hola que tal quisiera saber que idiomas mas se enseña.. gracias,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros.

¿Podría dar más detalles sobre consulta?. ¿A qué institución va dirigida?

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
",2014-08-27 02:54:40,EDUCACIÓN
298,"MINISTERIO DE SALUD PÚBLICA

Estimados Señores,
 

Mi nombre es Manuel Marín, Director de Desarrollo en España de la empresa de investigación y desarrollo REANIMACIÓN RCPb.

 

Recientemente, y tras un largo proceso e innumerables gestiones burocráticas, Reanimación RCPb ha logrado financiación a través de un Organismo Internacional, para la Distribución de manera gratuita a países en vías de desarrollo de nuestro equipo denominado ""Reanimador orofaríngeo"", y del cual adjunto documentos para su información 

 

La concreción para la materialización de dichos fondos y adquisición de los equipos de reanimación orofaríngea ha de tener como punto de partida, la petición directa a través de una ""Declaración de Intenciones"" por parte del País receptor (Ministerio de Salud Pública).

 

 

Así mismo, cualquier ONG radicada en su país podrá solicitar de manera directa como Asociación/Fundación la entrega de dicho material para su Organización y distribución en el país receptor con un número máximo de unidades entre 250-350 Mil unidades.

 

 

Dicha Declaración de Intenciones, deberá contener los siguientes aspectos:

 

- Hoja con membrete del Organismo del País que solicita (Ministerio de Salud Pública).

 

- Datos de contacto del Ministerio (datos de la persona que realiza la petición y con quién contactará el Organismo Internacional).

 

- Datos de a quién ha de ir dirigida la petición: 

                                                                             Sr. Ernesto Maselli








Reanimación RCPb

C.I.F. : B-65567810

C/Selva de Mar 256, 2º - 2ª

C.P.: 08020 Barcelona (España)

 

- Descripción del Organismo que realiza la petición.

 

- Intención de adquisición de 900Mil unidades (Reanimador orofaríngeo).

 

Le adjunto a modo de ejemplo el modelo que Declaración que hemos recibido de Colombia.

 

Les ruego no hagan constar en dicho documento cuestiones relativas a cuantías económicas, ya que sólo se trata de una Declaración de Intenciones, y la adquisición de estos equipos está íntegramente subvencionada (costes de los equipos, traslado al país receptor). Una vez realizado dicho documento, podrán enviarlo a la dirección de correo: 

manuel.marin.rcpb@outlook.es momento a partir del cual comenzaremos con los trámites de gestión para realizar la entrega en el menor tiempo posible.

 

 

Ajunto Link dónde podrán visionar un vídeo sobre el uso práctico del equipo: http://www.reanimacionrcpb.com/

 

Para cualquier duda o sugerencia, pueden contactarme en el teléfono 00 (34) 654 588 785 ó a la dirección de correo manuel.marin.rcpb@outlook.es dónde atenderé a sus preguntas.

 

 

Agradeciéndoles por adelantado su atención,

 

Reciban un cordial saludo,

 

Manuel Marín

Director de Desarrollo","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al siguiente link http://www.mspbs.gov.py/v3/guia-de-autoridades/ en donde dispone de la lista de autoridades del Ministerio de Salud Pública y Bienestar Social, con sus datos correspondientes. También puede remitir este misma información al siguiente correo: sgeneral@mspbs.gov.py

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-08-27 07:11:19,general
299,"Buenas tardes mi consulta es la siguiente..
Una empresa puede sancionar a sus empleado por ausencia.. multandole mas de lo que gana en un jornal..?? O sea yo persibo salirio minimo y por una ausencia me descuentan 120 mil Gs. Segun la empresa es una ley interna. Deseo saber si rso esta bien esta en lo legal o esta mal.","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-08-27 15:13:05,TRABAJO Y EMPLEO
301,"quiero saber si reciben esto, ya escribi a una srta.de apellido lugo y jamas recibi respuesta alguna.


                                                       Francisco Lara","Buenos días, muchas gracias por comunicarse con nosotros.

En nuestro sistema de consultas este es el primer ticket que registramos desde su correo. Por favor puede brindar más datos sobre su consulta y a qué institución va dirigida?

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno
Ticket marcado por el sistema como vencido.
Sres. mi consulta hiba dirigida a la seccion empleos, estoy tratando de encontrar uno, ya pase por las oficinas de la agencia de empleos y habia dejado todos miis datos, y por eso me decidi a escribirles por este medio.

                                                               Francisco Lara
Buenos días, muchas gracias por comunicarse con nosotros.

La Oficina Nacional de Empleo, dependiente de la Dirección General de Empleo del Ministerio del Trabajo, Empleo y Seguridad Social es la oficina oficial encargada de este tipo de servicios. Para conocer sobre otros puestos vacantes a nivel de instituciones públicas puede ingresar a: http://www.sfp.gov.py/sfp/?node=page,376 .En el mismo sitio podrá conocer sobre los procedimientos para el acceso a un puesto en la función pública. 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        
                                                 Atención al ciudadano – Portal Único de Gobierno





",2014-08-28 10:03:20,RECLAMO
