articleId,resourcePrimKey,urlTitle,id_,additionalType,name,LegalName,url,description,address,email,telephone,image,location,logo,authority,vision,mission,publicServantList,version,structureId
14249,14251,secretaria-de-desarrollo-para-repatriados-y-refugiados-connacionales,1172492,http://www.repatriados.gov.py/,Secretaría de Desarrollo para Repatriados y Refugiados Connacionales,Secretaría de Desarrollo para Repatriados y Refugiados Connacionales (SDRRC),http://www.repatriados.gov.py/,"La situación política de nuestro país iniciada en febrero de 1989, sumada a otros temas como el decaimiento económico y endurecimiento de la aplicación de leyes migratorias en los países tradicionalmente receptores, han inducido al retorno significativo de nuestros connacionales y sus familias conformada en el extranjero; esta situación motivó una iniciativa de paraguayos retornados del exilio de diferentes extracciones políticas, que fue tomada por un grupo de legisladores, que vivieron en el exterior, para proyectar la creación del Consejo Nacional de Repatriación de Connacionales (CNRC – Ley Nº 40/89), en el seno del Parlamento, a partir del cual los organismos oficiales y la opinión pública se han ido creando conciencia de la necesidad de definir políticas y estrategias para apoyar un retorno ordenado e institucionalizado de los compatriotas residentes en el exterior, así como establecer un sistema de acompañamiento y promoción socio-económico acorde a la realidad que hoy vive el país.",25 de Mayo 1091 c/ Brasil,contactos@repatriados.gov.py,"+ 595 21 226858

	+ 595 21 226866

	+ 595 21 226880 

	+ 595 21 226797",,Asunción - Paraguay,,Luis Alberto Bogado Poisson,"La SDRREC, es la institución estatal que brinda atención a quienes retornan a la patria, implementando una gestión, comprometida con el proceso de la repatriación, que proporciona información oportuna y veraz sobre la realidad de la migración externa y cuenta con recursos humanos formados integralmente para el desempeño eficiente de sus tareas.

	La labor eficaz de la institución ha logrado involucrar en su accionar a connacionales residentes en el exterior que individualmente o a través de las organizaciones que integran, mantienen vivo su interés en el país, a la vez que, ha incorporado la temática del retorno, entre las prioridades nacionales asi como en la agenda de trabajo y discusión de la región.","La SDRREC, desarrolla acciones que promueven la reinserción dignificante de connacionales y su inclusión en el proceso de desarrollo nacional, dando atención especial a los casos de retorno forzoso en el marco del respeto a los derechos humanos, contribuyendo al reencuentro de las personas repatriadas con su entorno familiar y social.

	Asumiendo al Paraguay como una nación históricamente migrante, apoya iniciativas de diálogo tendientes a la continuidad y fortalecimiento del vínculo con el país.",Ver Nómina de Funcionarios,1.5,13527
14290,14292,secretaria-nacional-de-deportes,1172553,http://www.snd.gov.py/,Secretaría Nacional de Deportes,Secretaría Nacional de Deportes (SND),http://www.snd.gov.py/,Sin datos,Avda. Eusebio Ayala y Oroite Km. 4 1/2,info@snd.gov.py,59521 520671/6,,"Asunción, Paraguay",,Víctor Manuel Pecci Balart,"Lograr el desarrollo de programas en distintos niveles institucionales, tales como las Entidades Deportivas, Municipalidades y Gobernaciones, que logren una articulación y concatenación de acciones, a fin de obtener resultados favorables en el ámbito deportivo Nacional e Internacional; a través del cumplimiento de la Política Deportiva Nacional y la utilización eficiente de los recursos disponibles.","Somos una Institución, que fomenta la cultura y práctica deportiva, utilizando la motricidad física como medio de desarrollo integral de las personas, buscando la integración social, la recreación, la concienciación, la expansión y la sana competencia, para una mejor calidad de vida y la salud de la población, a través de la cooperación institucional de las entidades que compartan fines similares y posibiliten la efectividad en el uso de los recursos del Estado.",SIN DATOS,1.5,13527
13535,13537,ministerio-del-interior,1407005,http://www.mdi.gov.py/,Ministerio de Interior,Ministerio de Interior,http://www.mdi.gov.py/,"Estudiar, proponer y una vez aprobadas, poner en ejecución las políticas públicas relativas a Seguridad Interna, Asuntos Políticos, Población, Migración y Repatriación de Connacionales, en coordinación con los organismos competentes.",Chile y Manduvira,egonzalez@mdi.gov.py,"CENTRAL TELEFÓNICA

	595 21 415 - 2221

	595 21 415 - 2240",,Asunción - Paraguay,,Francisco José De Vargas Benítez,"Ser una Institución confiable, respetada y reconocida a nivel nacional e internacional como garante de la gobernabilidad democrática y la seguridad ciudadana.","Brindar seguridad ciudadana y promover la gobernabilidad democrática, contribuyendo al desarrollo del país y al bienestar de su población.","Plantel Ejecutivo
	
		Resumen Directivos
	
		Funcionarios Permanentes
	
		Contratados Jornaleros
	
		Contratados - Profesionales
	
		Comisionados  al MDI
	
		Comisionados del MDI",1.9,13527
1407950,1407952,secretaria-nacional-de-saneamiento-ambiental,1415324,www.senasa.gov.py,Servicio Nacional de Saneamiento Ambiental (SENASA),Servicio Nacional de Saneamiento Ambiental,www.senasa.gov.py,,Mcal. Estigarribia 796 esq. Tacuary,senasa@senasa.gov.py,"(+595 21) 494 399

	(+595 21) 448 408",,Asunción - Paraguay,,Ing. Celso Ayala Martinez,"Pequeñas comunidades rurales, urbanas e indigenas del Paraguay con acceso universal a servicios de agua y saneamiento en condiciones de suficiente, calidad, eficiencia, equidad, sostenibilidad y empoderamiento.","Expandir los servicios de agua y saneamiento en comunidades menores de 10.000 habitantes, promoviendo la mejora continua de la tecnología aplicada y la gestión estratégica, técnica, operativa y administrativa de la institución, y el fortalecimiento de las Juntas de Saneamiento.",,1.1,13527
47034,47036,direccion-nacional-de-contrataciones-publicas-dncp-,1521891,Dirección Nacional de Contrataciones Públicas (DNCP),Dirección Nacional de Contrataciones Públicas,Dirección Nacional de Contrataciones Públicas,https://www.contrataciones.gov.py/,"Brindamos un servicio orientado a satisfacer las necesidades de las entidades del Estado, los oferentes y la sociedad cumpliendo los procesos a tiempo y con eficacia. Para ello contamos con recursos humanos capacitados, con valores éticos, comprometidos, motivados y con la tecnología adecuada.

	Nos comprometemos al cumplimiento de las leyes tanto a las aplicables al servicio de la DNCP, como a las leyes ambientales. Tomamos en cuenta los aspectos ambientales, fomentamos el buen uso de los recursos y minizamos el impacto de nuestras actividades sobre el medio ambiente.

	Contamos con objetivos ambientales

	Normalizamos nuestros procesos y los mejoramos continuamente, trabajando en un Sistema de Gestión Integrado basado en la Norma de Calidad ISO 9001: 2008 y la Norma de Gestión Ambiental ISO 14001:2004.",E.E.U.U. 961 c/ Tte. Fariña.,dncp@contrataciones.gov.py,+59521 4154000,,Asunción - Paraguay,,Abog. Santiago Jure,Ser la institución referente en innovaciones estratégicas que generan efectos multiplicadores positivos en todos los actores que intervienen en el Sistema de Contrataciones Públicas.,"Regular, transparentar y optimizar el Sistema de Contrataciones Públicas y apoyar a todos los actores intervinientes, orientando la gestión a la excelencia.",https://www.contrataciones.gov.py/images/Ley5189/INFORMEABRILA.pdf,1.2,13527
1551580,1551582,camara-de-senadores,1551581,,,,,,,,,,,,,,,,1,13527
1551589,1551591,congreso-nacional,1551590,,,,,,,,,,,,,,,,1,13527
45310,45312,agencia-financiera-de-desarrollo-afd-,1562404,Agencia Financiera de Desarrollo (AFD),Agencia Financiera de Desarrollo,Agencia Financiera de Desarrollo,http://www.afd.gov.py/,"Banca Pública de segundo piso que impulsa el desarrollo económico y la generación de empleo a través de la canalización de recursos financieros destinados a proyectos de inversión y préstamos a la población, que se otorgan mediante bancos, financieras y cooperativas acreditadas","Herib Campos Cervera 886 c/ Aviadores del Chaco - Edificio Australia, 3er. y 4to. Piso",fsanchez@afd.gov.py,(595-21) 606 020 (R.A.),,Asunción  –  Paraguay,,Jose Maciel,"Ser una institución reconocida por su rol de alto impacto económico y social con permanente innovación, con funcionarios competentes y comprometidos con la excelencia","Somos una banca pública de segundo piso, que impulsa el desarrollo económico y la generación de empleo a través de la canalización de recursos financieros y la provisión de servicios especializados al sector privado",http://www.afd.gov.py/userfiles/file/Salarios%20AFD%20VF_23_10_2013.pdf,1.4,13527
1182836,1182838,corte-suprema-de-justicia-csj-,1610392,www.pj.gov.py,Corte Suprema de Justicia,Corte Suprema de Justicia,www.pj.gov.py,Institución responsable del sistema de Justicia en la República del Paraguay,Mariano Roque Alonso y Testanova,prensa@pj.gov.py,424311/15,,Asunción - Paraguay,,Antonio Fretes,"Un Poder Judicial independiente, respetado, con prestigio, confiable, transparente, integrado por  magistrados y funcionarios idóneos y eficientes; caracterizado por la excelencia en el servicio, el acceso oportuno e indiscriminado a la justicia y que garantice la seguridad jurídica.","El Poder Judicial independiente, eficaz y eficiente imparte justicia oportuna, con equidad y transparencia, resuelve conflictos jurídicos con miras a restaurar la paz social, interpreta leyes y administra sus recursos, en el marco constitucional de un Estado social de derecho.",,1.3,13527
62313,62315,instituto-forestal-nacional-infona-,1610406,Instituto Forestal Nacional (INFONA),Instituto Forestal Nacional,Instituto Forestal Nacional,http://www.infona.gov.py/,SIN DATOS,"Ruta Nº 2 ""Mcal. Estigarribia"". Km. 10 1/2",SIN DATOS,+59521 570518 - 570519,,San Lorenzo - Paraguay,,Víctor Raúl Yambay Petit - Presidente Interino,"Líder en la promoción del desarrollo forestal sostenible, con servicios descentralizados, sistematizados y ágiles, mediante talentos humanos calificados, íntegros y motivados","Impulsar la gestión forestal sostenible a través de una política participativa, planes, programas, proyectos y servicios que contribuyan al  desarrollo nacional",http://www.infona.gov.py/nomina-de-funcionarios,1.4,13527
14788,14790,secretaria-nacional-de-la-vivienda-y-el-habitat,1610488,http://www.senavitat.gov.py,Secretaría Nacional de la Vivienda y el Hábitat,Secretaría Nacional de la Vivienda y el Hábitat (SENAVITAT),http://www.senavitat.gov.py,"SENAVITAT, es una entidad descentralizada y autárquica, creada por Ley 3.909/10 como única institución rectora de la política habitacional, siguiendo la línea de trabajo iniciada por su predecesora el CONAVI, y consciente de la necesidad de planificar y ejecutar propuestas a corto, mediano y largo plazo, además de dar sostenibilidad a los planes y programas iniciados, con el objetivo superior de apoyar el desarrollo socioeconómico con equidad y universalidad.",Independencia Nacional Nº 909 e/ Manuel Domínguez.,sgeneral@senavitat.gov.py,(021)  444-340 R.A,,Asunción - Paraguay,,Ing. María Soledad Nuñez Méndez,"Ser una Institución de rango ministerial reconocida y líder en la implementación de Políticas Públicas en el ámbito de la vivienda y el hábitat, de alcance nacional, con presencia y representación regional; con solvencia financiera, utilizando tecnología de punta, mediante el concurso de servidores públicos capacitados y comprometidos.","Somos una Institución Gubernamental de Servicio Público creada para establecer, regir e implementar la política del Sector Habitacional del país, coordinando los procesos con los actores relacionados al sector, posibilitando el acceso universal a la vivienda y hábitat dignos, priorizando a las familias de escasos recursos, buscando soluciones integrales para disminuir el déficit habitacional y mejorar la calidad de vida de todos los ciudadanos.
	La misión del SENAVITAT, es fijar la Política Nacional de la Vivienda e impulsar Programas Habitacionales, en el marco de las políticas macro económicas y del Plan Nacional de Desarrollo que las expresa, tendientes a satisfacer las demandas de vivienda y de soluciones habitacionales de la población.",http://www.senavitat.gov.py/blog/documentos/lista-de-funcionarios/,1.9,13527
14233,14235,secretaria-nacional-de-la-ninez-y-la-adolescencia,1610505,http://www.snna.gov.py,Secretaría Nacional de la Niñez y la Adolescencia,Secretaría Nacional de la Niñez y la Adolescencia (SNNA),http://www.snna.gov.py,"En 1990 Paraguay ratifica la ""Convención Internacional sobre los Derechos del Niño"", que contó con la ratificación del mayor número de países en toda la historia de las Naciones Unidas.
	Con ello, el Paraguay se compromete a adecuar su legislación en concordancia con los principios y normativas de ese convenio, que marcó un cambio substancial sobre las políticas vigentes hasta entonces en materia de niñez y adolescencia.
	Tras la ratificación paraguaya de la ""Convención Internacional sobre los Derechos del Niño"", se obtienen importantes logros, como ser:
	-  Se sanciona la Ley Nº 1136/97 que establece un nuevo régimen jurídico para las adopciones.
	-  Se sanciona la Ley Nº 1680/01 – Código de la Niñez y la Adolescencia, que adopta el principio del interés superior del niño.
	-  Se sanciona la Ley Nº 2169/03, que establece el alcance del término niño, niña y adolescente.","Sede Central (Dirección General de Administración y Finanzas, Dirección General de Gabinete, Dirección General de Asesoría Jurídica, Dirección de Gestión y Desarrollo Humano, Mesa de Entrada).
Dirección: Avda. Mariscal López 2.029 e/ Acá Carayá. Asunción.
Sede 2 (Programa Abrazo, Programa PAINAC, Dirección de Atención a los Niños, Niñas y Adolescentes de Pueblos Originarios, Dirección de Planificación, MECIP, Centro de Referencia de Casos).
Dirección: Avda. Mariscal López 2.021 e/ América y Zanotti Cavazzoni. Asunción. Sede 2  Dirección General de Comunicación y Prensa Sede 3 (Oficina de Fono Ayuda, Dirección de Participación Protagónica, Dirección de Auditoria Interna, Dirección de Desarrollo Institucional del Sistema).
Dirección: Patria 843 c/ Avda. Brasilia.  Asunción.
Sede 4 (Oficina de Dirección de Centro de Adopciones,  Dirección de Diproe)
Dirección: Padre Cardozo 791 esq. Defensa Nacional. Asunción.",comunicacion@snna.gov.py,"Tel: 595 - 21 - 207 160 | Sede Central


	Tel: 595 - 21 - 228 777 | Sede 1 

Tel: 595 - 21 - 207 162 | Sede 2


	Tel: 595 - 21 - 207 166 | Sede 3 


	Tel: 595 - 21 - 204 178 | Sede 4",,Asunción - Paraguay,,CARLOS ZARATE,"Una SNNA posicionada desde su rol rector y garante de derechos de niñas, niños y adolescentes que junto con sus familias y comunidades son participes en el diseño y ejecución de políticas públicas y acciones nacionales como locales, implementadas desde el SNPPI para mejorar su calidad de vida.","La SNNA como ente rector y articulador de Políticas Públicas de promoción y protección de derechos con los actores del SNPPI, ubicando los intereses superiores de niñas, niños y adolescentes como centro, haciendo efectiva la vigencia plena de sus derechos, con propuestas que promueven la movilización social y comunitaria a nivel nacional, departamental y municipal.",http://www.snna.gov.py/nomina/,2.2,13527
56237,56239,servicio-nacional-de-calidad-y-sanidad-vegetal-y-de-semillas-senave-,1610524,Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas (SENAVE),Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas,Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas,http://www.senave.gov.py/,"Creado por Ley Nº 2459, del 4 de octubre de 2004, el Servicio Nacional de Calidad y Sanidad Vegetal y de Semillas (SENAVE) es un ente autárquico formado a partir de la fusión de la Dirección de Defensa Vegetal, la Dirección de Semillas, la Oficina Fiscalizadora de Algodón y Tabaco y el Departamento de Comercialización Interna y Externa de Productos y Subproductos Vegetales. Estos organismos correspondían originalmente al Ministerio de Agricultura y Ganadería. Pero el SENAVE recién funciona como institución en el 2005.",Humaitá Nº 145 c/ Ntra. Sra. de la Asunción.,consultas@senave.gov.py,+59521 445-769 / 441-549 / 451-910,,Asunción - Paraguay,,Francisco Regis Mereles Maciel,Lograr el reconocimiento nacional e internacional por la excelencia de los servicios prestados,"El SENAVE tendrá como misión apoyar la política agroproductiva del Estado, contribuyendo al incremento de los niveles de competitividad, sostenibilidad y equidad del sector agrícola, a través del mejoramiento de la situación de los recursos productivos respecto a sus condiciones de calidad, fitosanidad, pureza genética y de la prevención de afectaciones al hombre, los animales, las plantas y al medio ambiente, asegurando su inocuidad.",http://www.senave.gov.py/lista-de-funcionarios.html,1.3,13527
148045,148047,administracion-nacional-de-electricidad-ande-,1610570,Administración Nacional de Electricidad,Administración Nacional de Electricidad,Administración Nacional de Electricidad,http://www.ande.gov.py/,"La ANDE es una institución autárquica, descentralizada de la Administración Pública, de duración ilimitada, con personería jurídica y patrimonio propio. Estará sujeta a las disposiciones civiles y comerciales comunes, en todo lo que no estuviera en oposición a las normas contenidas en la Ley N° 966 y su posterior ampliación.",España 1268 casi Padre Cardozo,contacto@ande.gov.py,+595 21 211001 /20,,Asunción - Paraguay,,Víctor Raúl Romero Solís,"Ser una empresa pública moderna y eficiente, líder en la prestación de servicios en el país y calificada entre las mejores del sector eléctrico de la región","Satisfacer las necesidades de energía eléctrica del país y actuar en el sector eléctrico regional, con responsabilidad social y ambiental y excelencia en la administración y el servicio, para contribuir al desarrollo del Paraguay y al bienestar de su población.",http://www.ande.gov.py/documentos/NOMINA_PERSONAL_PERCIBEN_SALARIO.pdf,1.3,13527
14215,14217,secretaria-de-la-funcion-publica,1626747,http://www.sfp.gov.py,Secretaría de la Función Pública,Secretaría de la Función Pública (SFP),http://www.sfp.gov.py,"Secretaría Ejecutiva, creada por la Ley 1626/00 ""De la Función Pública"", con rango ministerial dependiente de la Presidencia de la República.","Sede 1: Constitucion esq. 25 de Mayo.
Sede 2: Eligio Ayala 1710 c/ Rca. Francesa.
Sede 3: Eligio Ayala entre EEUU Y Tacuary.",sfp@sfp.gov.py,(021) 451 926,,Asunción - Paraguay,,Humberto Rubén Peralta Beaufort,"Ser una Institución referente del proceso de transformación de la gestión pública, con un servidor público dignificado e íntegro, y la Carrera del Servicio Civil consolidada en todos los Organismos y Entidades del Estado.","La SFP emite normas técnicas, asesora a las instituciones en políticas de gestión y desarrollo de las personas, capacita y forma a los servidores públicos, promueve y vigila el cumplimiento de las leyes de la función pública, con tecnología, investigación e innovación.",Nómina de Funcionarios,2.6,13527
1570154,1570156,instituto-de-prevision-social-ips-,1628280,Instituto de Previsión Social (IPS),Instituto de Previsión Social (IPS),Instituto de Previsión Social (IPS),http://www.ips.gov.py/,"EL INSTITUTO DE PREVISIÓN SOCIAL, fue creado a partir del Decreto Ley N° 17.071 del 18 de febrero de 1943 con el propósito de proteger la salud de los trabajadores asalariados de nuestro país, considerando que ""es función propia del Estado asegurar al ciudadano los medios que le pongan a cubierto de los azares de la vida en lo que respecta a enfermedad, maternidad, invalidez, accidentes de trabajo, etcétera"".  Es por ello que en la Constitución Nacional se establece que ""El sistema obligatorio e integral de Seguridad Social para el trabajador dependiente y su familia será establecido por ley, y se promoverá su extensión a todos los sectores de la población"". Actualmente, se encuentran incluidos en el Sistema Previsional todos los trabajadores en relación directa del Sector Privado y Entes Descentralizados, Docentes del Sector Público y Privado, Trabajadores Domésticos, Jubilados y Pensionados, y Docentes Jubilados, brindando incluso, una labor asistencial a los Excombatientes de la Guerra del Chaco, el cual no es de carácter contributivo.",Herrera y Constitución - Edificio de la Caja Central,comunicacion@ips.gov.py,"+59521 223-141/3  

	Linea Gratuita 0800-11-5000 (Solo válido para Paraguay)",,Asuncion - Paraguay,,Abog. Benigno Maria Lopez Benitez,"Ser la Institución referente del Seguro Social reconocida por su eficiencia, transparencia y calidez humana que brinda con calidad técnica los servicios a la población asegurada.","Garantizar el acceso oportuno a los beneficios del Seguro Social, difundiendo y otorgando prestaciones sociales, económicas y de salud en bienestar de sus asegurados.",http://servicios.ips.gov.py/nomina/,1.8,13527
23246,23248,secretaria-de-prevencion-de-lavado-de-dinero,1635370,Secretaria de Prevención de Lavado de Dinero o Bienes (SEPRELAD),Secretaria de Prevención de Lavado de Dinero o Bienes (SEPRELAD),Secretaria de Prevención de Lavado de Dinero o Bienes (SEPRELAD),http://www.seprelad.gov.py/,"La SEPRELAD, tiene como objetivo principal, mediante acciones y procedimientos concretos, cambiar la postura estratégica a los efectos de modificar, favorablemente, el escenario futuro cercano y así poder ejercer el rol que le corresponde conforme a sus obligaciones y facultades establecidas en la Ley 1015/97 ""Que Previene y Reprime los Actos Ilícitos destinados a la Legitimación del Dinero o Bienes"" y determinar además, con precisión las necesidades de cambios, estructurales, legales, administrativas, entre otros.",Federación Rusa c/ Augusto Roa Bastos,seprelad@seprelad.gov.py,"Tel: +595 21 600435
Fax: +595 21 600435 (int. 6144 / 6121)",,Asunción - Paraguay,,Oscar Boidanich Ferreira,Ser referente nacional e internacional por la aplicación efectiva y eficaz de los mecanismos establecidos para la prevención del lavado de dinero y financiamiento del terrorismo.,Reducir el riesgo de exposición al lavado y al financiamiento del terrorismo del sector financiero y otros sectores de la economía nacional.,Nómina de Funcionarios,1.8,13527
148150,148152,banco-nacional-de-fomento-bnf-,1635637,Banco Nacional de Fomento,Banco Nacional de Fomento,Banco Nacional de Fomento,http://www.bnf.gov.py/,Entidad Estatal de Intermedación Financiera,Independencia Nacional esq. Cerro Corá,correo@bnf.gov.py,(+595 21) 419 1000,,Asunción - Paraguay,,Carlos Alberto Pereira Olmedo,"Ser el Banco nacional líder, reconocido por su relevante gestión impulsando el desarrollo socio-económico del Paraguay","Banco de desarrollo competitivo que, con servicios eficientes y énfasis en el financiamiento de la producción nacional, brinda oportunidad de progreso a todos",http://www.bnf.gov.py/archivos/BNF_SALARIOS_2014.pdf,1.4,13527
1551571,1551573,camara-de-diputados,1635943,Honorable Cámara de Diputados del Paraguay,Honorable Cámara de Diputados del Paraguay,Honorable Cámara de Diputados del Paraguay,http://www.diputados.gov.py,Website oficial de la Honorable Cámara de Diputados del Paraguay,El Paraguayo Independiente entre 14 de Mayo y 15 de Agosto,oficialweb@diputados.gov.py - contactoweb@diputados.gov.py,Central 414 4000 - Dirección de Informática - 414 4260,,,,"Hugo A. Velázquez M

	Presidente

	H. Cámara de Diputados","Un Poder Legislativo con compromiso ético y social, orientado a brindar un servicio de excelencia","Legislar y controlar en representación del pueblo, mediante una gestión eficiente, eficaz y transparente",http://www.diputados.gov.py/ww2/?pagina=nomina,1.5,13527
45355,45357,comision-nacional-de-telecomunicaciones-conatel-,1667043,Comisión Nacional de Telecomunicaciones (CONATEL),Comisión Nacional de Telecomunicaciones CONATEL,Comisión Nacional de Telecomunicaciones CONATEL,http://www.conatel.gov.py/,"La Comisión Nacional de Telecomunicaciones es una entidad autárquica con personería jurídica de derecho público, encargada de la regulación de las telecomunicaciones nacionales.",Presidente Franco N° 780 esq. Ayolas,informatica@conatel.gov.py,+595214382000,,Asunción  –  Paraguay,,Eduardo Neri González Martinez,"Lograr el bienestar general de la población en materia de conectividad, calidad, continuidad y universalización de acceso a las telecomunicaciones garantizando la igualdad y libre competencia","Planificar, Organizar y Controlar de manera eficaz y eficiente el proceso de regulación técnico y administrativo de las telecomunicaciones de conformidad a las normas válidas y vigentes",http://www.conatel.gov.py/index.php?option=com_content&amp;view=article&amp;id=9&amp;Itemid=149,1.5,13527
13634,13636,ministerio-de-relaciones-exteriores-mre-,1668385,http://www.mre.gov.py,Ministerio de Relaciones Exteriores,Ministerio de Relaciones Exteriores,http://www.mre.gov.py/v1/default.aspx,"Organismo del Estado dependiente del Poder Ejecutivo y está integrada por la Cancillería y el Servicio Exterior (Embajadas, Representaciones, Oficinas Consulares)",Palma y 14 de Mayo - Palacio Benigno López,sg@mre.gov.py,"+595 21 493928

	+595 21 493902 

	+595 21) 445536",,Asunción - Paraguay,,Eladio Loizaga,"Ser un Ministerio eficiente, profesional y transparente con liderazgo interno, para la gestión de la política exteriore del país.","Planificar, coordinar y ejecutar  una política exterior orientada  a la promoción y defensa de los intereses  del Estado y sus nacionales, y del Derecho Internacional.",http://www.mre.gov.py/v2/Contenido/515/ley-n-5189-de-transparencia,1.7,13527
1303759,1303761,petroleos-paraguayos-petropar-,1695977,Petróleos Paraguayos (PETROPAR),Petróleos Paraguayos,Petróleos Paraguayos,http://petropar.gov.py,"Entidad Autárquica, perteneciente al Estado Paraguayo, descentralizada de la Administración Central.

	
		Asunción: Oficina Central
	
		Villa Elisa: Planta de Recepción, Almacenaje y Despacho, Refinería, Planta de Gas Licuado de Petróleo
	
		Mauricio José Troche: Planta de Alcoholes
	
		Hernandarias: Planta de Almacenaje y Despacho
	
		Calera Cue: Planta de Almacenaje y Despacho","Chile Nro. 753 casi Eduardo V. Haedo - Asuncion
	
		Avda. Rio Paraguay y Defensores del Chaco - Villa Elisa",info@petropar.gov.py,"+595 21 448503 Oficina Central Asunción

	+595 21 940134/7 Planta Villa Elisa",,"Asunción: Oficina Central
	
		Villa Elisa: Planta de Recepción, Almacenaje y Despacho, Refinería, Planta de Gas Licuado de Petróleo
	
		Mauricio José Troche: Planta de Alcoholes
	
		Hernandarias: Planta de Almacenaje y Despacho
	
		Calera Cue: Planta de Almacenaje y Despacho",,Ing. Rómulo Campos Krauer,"Ser una empresa del Estado rentable y estratégica, líder de la cadena de hidrocarburos y biocombustibles; referente nacional, reconocida por su eficiencia, calidad, transparencia y responsabilidad ambiental y social.","Suministrar hidrocarburos y biocombustibles con énfasis en el cuidado del medio ambiente, administrando racionalmente sus recursos con innovación y calidad, a fin de satisfacer los requerimientos del mercado nacional conforme a las regulaciones vigentes, en línea con las Políticas de Estado, contribuyendo al desarrollo sostenible del Paraguay.",http://www.petropar.gov.py/index.php/about-joomla/nomina-de-funcionarios,1.4,13527
1693598,1693600,agencia-nacional-de-evaluacion-y-acreditacion-de-la-educacion-superior-aneaes-,1696066,,Agencia Nacional de Evaluación y Acreditación de la Educación Superior,Agencia Nacional de Evaluación y Acreditación de la Educación Superior,http://www.aneaes.gov.py,Agencia Nacional de Evaluación y Acreditación de la Educación Superior,Yegros N° 930 entre Manuel Domínguez y Teniente Fariña,info@aneaes.gov.py,+595 21 494940,,Asuncion - Paraguay,,Dr. Raúl Aguilera Méndez,"Ser una institución de referencia a nivel nacional e internacional de procesos de aseguramiento de la calidad de la Educación Superior del Paraguay, reconocida por su eficacia, integridad y solvencia académica",Somos la institución responsable de evaluar y acreditar la calidad de la educación superior del Paraguay para su mejora continua.,http://www.aneaes.gov.py/aneaes/index.php/component/content/article/9-sin-categoria/237-informacion-de-fuente-publica,1.2,13527
1570187,1570189,comision-nacional-de-competencia-conacom-,1696198,,Comisión Nacional de Competencia,Comisión Nacional de Competencia,,"Autoridad de aplicación de la Ley N° 4956/13 ""DEFENSA DE LA COMPETENCIA""",,,,,Asunción - Paraguay,,,Promover un mercado libre y competitivo desarrollado,La CONACOM tiene como misión defender y promover la libre competencia en los mercados.,,1.2,13527
1725914,1725916,direccion-nacional-de-propiedad-intelectual-dinapi-,1726215,Dirección Nacional de Propiedad Intelectual (DINAPI),Dirección Nacional de Propiedad Intelectual (DINAPI),Dirección Nacional de Propiedad Intelectual (DINAPI),http://www.dinapi.gov.py/,"La Dirección Nacional de Propiedad Intelectual (DINAPI) nace como persona jurídica de derecho público, con carácter autárquico y patrimonio propio, como órgano de ejecución de la política nacional de Propiedad Intelectual a través de la Ley N° 4798/2012 y su Decreto Reglamentario N° 460/2013, relacionándose con el Poder Ejecutivo a través del Ministerio de Industria y Comercio.

	La DINAPI tiene por objetivo la aplicación, en el área administrativa, de las normas destinadas a la protección de los derechos de la propiedad intelectual, de acuerdo con las leyes que rigen la materia y los tratados y convenios internacionales atinentes, suscriptos y ratificados por la República del Paraguay.",España 323 casi Estados Unidos,dinapi@dinapi.gov.py,+595 21 210-977,,Asunción - Paraguay,,Dra. Patricia Stanley,"Una institución eficiente, transparente, altamente técnica en la promoción, fomento, registro y protección de la creación intelectual, reconocida por ser generadora del desarrollo social, económico, tecnológico y cultural del país.","La DINAPI es el ente público, autónomo, autárquico que diseña, implementa, fomenta y coordina las políticas de propiedad intelectual; promueve la industria creativa, la creación e innovación cultural y tecnológica, propiciando la competitividad del país, y; otorga y protege los derechos de propiedad intelectual, ofreciendo seguridad jurídica a sus titulares.",,1.4,13527
1519988,1519990,instituto-paraguayo-de-tecnologia-agraria-ipta-,1753324,www.ipta.gov.py,Instituto Paraguayo de Tecnología Agraria (IPTA),Instituto Paraguayo de Tecnología Agraria (IPTA),www.ipta.gov.py,"El IPTA fue creado por Ley Nº 3788, de mayo de 2010, con personería jurídica autárquica de derecho público, que se vincula con el Poder Ejecutivo, a través del Ministerio de Agricultura y Ganadería (MAG), surgió como una respuesta al debilitamiento progresivo del modelo tradicional de generar y transferir tecnologías en la agricultura paraguaya.","Oficina Central: 

	Ruta Mcal. Estigarribia km 10,5 - San Lorenzo

	Oficina de Gestión: 
Narciso Colmán 1705 c/ Gómez Ríos - Asunción",secretariapresidencia@ipta.gov.py,"Oficina de Gestión: 

	595 (21)  614 523
	
	Oficina Central: 

	595 (21)  586 136","Oficina de Gestión:

	http://www.ipta.gov.py/wp-content/uploads/2015/07/20150709091055.jpg

	Oficina Central:

	http://ipta.gov.py/wp-content/uploads/2014/05/ipta2_redi.png","Ruta Mcal. Estigarribia km 10,5 - San Lorenzo",,Dr. Daniel Fernando Idoyaga Santana,Ser una institución líder en investigación e innovación tecnológica de la producción agraria sostenible que contribuya al bienestar de la población.,Ser una institución líder en investigación e innovación tecnológica de la producción agraria sostenible que contribuya al bienestar de la población.,http://ipta.gov.py/?page_id=42,1.8,13527
