id_article;id_servicio;id_institucion;id_version;nombre;url;descripcion;proveedor;tipo_servicio;producto;nombre_alternativo;direccion;email;telefono;canal_disponible;alcance;audiencia;operador;version;structureid
34660;34662;13636;570527;Legalización de certificado de habilitación zoosanitario y control de calidad;www.mre.gov.py;Certificación de la firma del funcionario autorizado del Ministerio de Agricultura y Ganadería;"Ministerio de Relaciones Exteriores, Dirección de Legalizaciones";Consiste en certificar la firma del funcionario autorizado del ministerio de agricultura y ganadería.;Certificados;-;Palma y 14 de Mayo - Edif. Bancopar / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;ciudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-habilitacion-zoosanitario-y-control-de-calidad/;1.2;11057
34680;34682;13655;590544;Clave de acceso confidencial de usuarios;http://www. set.gov.py;"Solicitud realizada para la obtención de una clave de acceso confidencial de usuario, proveída por la SET, herramienta a través de la cual se puede visualizar los datos de la persona, tales como su identificador RUC, su situación de Cuenta Corriente, los pagos efectuados, las deudas pendientes, así como la presentación de las Declaraciones Juradas.";"MINISTERIO DE HACIENDA

Dirección General de Jubilaciones y Pensiones";Tributación;Clave de acceso confidencial de usuario;-;Yegros y Presidente Franco - Asunción / y en las oficinas regionales del país.;SD;595 (21) 417 7000;"";Global;Contribuyente;http://www.tramitesparaguay.gov.py/solicitud-de-clave-de-acceso-confidencial-de-usuarios/;1.4;11057
34691;34693;13636;150245;Legalización de Certificado de idoneidad;"";"";"";Consiste en certificar la firma del funcionario autorizado de la dirección transporte terrestre.;Certificados;"";"";"";"";"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-idoneidad/;1.3;11057
34747;34749;13817;618038;Abrigo transitorio por ordén judicial;http://ministeriodejusticia.gov.py/;"Asistencia y atención a las necesidades más elementales a niños en situación de vulnerabilidad. La solicitud de intervención urgente puede emanar de la Fiscalía, la Defensoría del pueblo y/o de la Secretaria de la Niñez.";MINISTERIO DE JUSTICIA / Viceministerio de Política criminal;"Familia, mujer, niñez";Atención y protección a niños en situación de vulnerabilidad;-;Calle Estados Unidos y Gaspar Rodriguez de Francia / Asunción.;SD;595 (21) 493 209;"";Nacional;Atención y protección brindada a niños/as en situación de vulnerabilidad;http://www.tramitesparaguay.gov.py/abrigos-transitorios-por-ordenes-judiciales/;2;11057
34775;34777;13817;616506;Anulación de actas;http://www.registrocivil.gov.py;"Inscripción la orden de anulación en el Libro de Registro de nacimiento, matrimonio, defunción.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Inscripción de la orden de Anulación en el Libro de Registro civil de las personas;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/anulacion-de-actas/;1.1;11057
34787;34789;13852;687365;Habilitación de empresas distribuidoras de combustibles líquidos;http://www.mic.gov.py;Solicitud de habilitación de la empresas distribuidoras de combustibles líquidos;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE COMBUSTIBLES LÍQUIDOS";Solicitud de habilitación de la empresas distribuidoras de combustibles líquidos;Habilitación;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;Todo ciudadano;Territorio Nacional;http://www.tramitesparaguay.gov.py/habilitacion-de-empresas-distribuidora-de-combustibles-liquidos/#dondeSeRealiza;1.8;11057
34796;34798;13817;616436;Comparecencia;http://ministeriodejusticia.gov.py/;"Por orden judicial se presenta el Acusado ante el juzgado correspondiente a la citación, para solicitar una medida de seguridad o alguna conciliación entre partes.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos";"Proceso judicial, penal, policial y administrativo";Comparencencia por orden judicial ante el juzgado del/de la ciudadano/a acusado/a;-;Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción;http://ministeriodejusticia.gov.py/;595 (21) 450 519 / 458 189;"";Global;Ciudadano/a en proceso judicial;http://www.tramitesparaguay.gov.py/comparecencia/;1.2;11057
34808;34810;13817;616408;Convalidación administrativa de actas;http://www.registrocivil.gov.py;"Validación administrativa de Actas de nacimientos, de matrimonios y de defunciones donde faltare solo la firma del oficial registrador.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";"Legalización, homologación, autenticación, visación";Validación administrativa de Actas del registro civil;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;dgrec@mjt.gov.py;595 (21) 560 400 / 06 - Int. 218;"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/convalidacion-administrativa-de-actas/;1.1;11057
34850;34852;13817;616366;Condena;ministeriodejusticia.gov.py/;Registro de la sanción dictada por el Juez al/a la ciudadano/a acusado en la causa que le corresponde.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos";"Proceso penal, policial, judicial y administrativo";Registro y dictamen sobre la derivación o no del expediente a la Penitenciaría;-;Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción;SD;595 (21) 450 519 / 458 189;"";Global;Ciudadanos en proceso judicial;http://www.tramitesparaguay.gov.py/condena/;1.3;11057
34868;34870;13817;616320;Entrada al Penal;http://http://ministeriodejusticia.gov.py;Registro de la orden judicial de ingreso a la penitenciaría de un ciudadano.;MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS / Dirección General de Establecimientos Penitenciarios y Centros Educativos;"Proceso penal, policial, judicial y administrativo";Registro de la orden judicial por el cual se le da ingreso a la penitenciaría al ciudadano.;-;Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción;SD;595 (21) 450 519 / 458 189;"";Global;Instituciones públicas;http://www.tramitesparaguay.gov.py/entrada/;1.3;11057
34877;34879;13817;616173;Inscripción consular;http://www.registrocivil.gov.py;"Inscripción de nacimiento de niños nacidos en el extranjero, de padres o madres paraguayos (en misión diplomática) y de nacimientos o defunciones acaecidos en buques o aeronaves nacionales, en los países en los que el Paraguay cuenta con representación consular.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Inscripción de nacimiento de personas nacidas en el extranjero;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;595 (21) 560 400 / 06 - Int. 218;"";Global;Ciudadanía;http://www.tramitesparaguay.gov.py/inscripcion-consular/;1.1;11057
34897;34899;13537;462065;Expedición y autenticación de copias de documentos;www.mdi.gov.py;"Solicitud realizada para la obtención de copias autenticadas de documentos oficiales producidos por las diferentes instituciones que se relacionan directamente con el Poder Ejecutivo a través del Ministerio del Interior. Obran archivos, en algunos casos desde el año 1872 (Ver listado de tipos de documentaciones en Observaciones)";"Ministerio del Interior, Oficina Central del Ministerio del Interior - Secretaría General";"Solicitud realizada para la obtención de copias autenticadas de documentos oficiales, producidos por las diferentes instituciones que se relacionan directamente con el Poder Ejecutivo a través del Ministerio del Interior. Obran archivos, en algunos casos, desde el año 1872 (Ver listado de tipos de documentaciones en Observaciones)";Copias autenticadas de documentos oficiales.;-;Chile y Manduvira;-;021 415 2200;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/expedicion-y-autenticacion-de-copias-de-documentos/;1.3;11057
34923;34925;13817;617261;Cambio de denominación de firmas unipersonales a sociedades;http://ministeriodejusticia.gov.py/;Cambio de denominación de las empresas unipersonales a sociedades.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Cambios;Registro de cambio de denominación de las empresas unipersonales a sociedades.;-;Edificio Corfan - Paraguari y Herrera - Asunción;www.mjt.gov.py/obreropatronal;595 (21) 451-245 / 595 (21) 0800 117 100;"";Territorio Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/cambio-de-denominacion-de-firmas-unipersonales-a-sociedades/;1.1;11057
34934;34936;13852;689774;Habilitación de empresas verificadoras de calidad de combustibles líquidos;http://www.mic.gov.py;Solicitud de habilitación de empresas verificadoras de calidad de combustibles líquidos.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE COMBUSTIBLES LÍQUIDOS";Solicitud de habilitación de empresas verificadoras de calidad de combustibles líquidos.;Habilitación de empresas verificadoras;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/habilitacion-de-empresas-verificadoras-de-calidad-de-combustibles-liquidos/;1.4;11057
34945;34947;13537;454157;"Modificación de estatutos de fundaciones, asociaciones, ONG y otras entidades sin fines de lucro.";www.mdi.gov.py;Solicitud de aprobación de las modificaciones introducidas a los Estatutos Sociales de entidades sin sin fines de lucro reconocidas por Decreto del Poder Ejecutivo.;"Ministerio del Interior, Oficina Central del Ministerio del Interior - Asesoría Jurídica";"Solicitud de modificación de estatutos de fundaciones, asociaciones, ONG y otras entidades sin fines de lucro, mediante la promulgación de un Decreto.";Modificación de estatutos;-;Chile y Manduvira - 2º piso / Asunción;-;595 (21) 415 2269;"";Territorio Nacional;"Fundaciones, asociaciones, ONG y otras entidades sin fines de lucro.";http://www.tramitesparaguay.gov.py/modificacion-de-estatutos-de-fundaciones-asociaciones-ongs-y-otras-entidades-sin-fines-de-lucro/;1.3;11057
34965;34967;13817;616494;Extradición;http://ministeriodejusticia.gov.py/;"Cumplimiento del proceso de extradición del ciudadano, a solicitud del país con el que el Paraguay ha firmado acuerdo de cooperación judicial.";"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos";"Proceso policial, penal, judicial y administrativo";Resolución de extradición;-;Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción;SD;595 (21) 450 519 / 458 189;"";Global;Ciudadano/a con arresto preventivo o con condenación;http://www.tramitesparaguay.gov.py/extradicion/;1.2;11057
35039;35041;13817;618086;Cambio de denominación de firmas unipersonales a unipersonales;SD;Cambio de denominación de una Firma unipersonal.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Cambios;Inscripción del cambio de denominación en el Registro Nacional del Trabajo;-;Edificio Corfan - Paraguari y Herrera / Asunción;SD;595 (21) 451 245 / Int: 205;"";Nacional;"Empresas, organizaciones";http://www.tramitesparaguay.gov.py/cambio-de-denominacion-de-firmas-unipersonales-a-unipersonales/;1.1;11057
36077;36079;13537;454061;"Cédula de identidad para extranjeros con radicación; primera vez";www.policia.gov.py;Solicitud por primera vez de Cédula de identidad para extranjeros con radicación en el país.;"Ministerio del Interior, Policía Nacional - Departamento de Identificaciones";Solicitud de Cédula de Identidad para extranjeros (primera vez);Cédula de Identidad;-;Avda. Dr. Guido Boggiani y R12 Ytororó - Asunción;-;595 (21) 605 618 / 9;"";Territorio Nacional;Ciudadanía;-;1.9;11057
35054;35056;13537;454110;Reconocimiento de personería jurídica para fundaciones sin fines de lucro;www.mdi.gov.py;Solicitud de reconocimiento de personería jurídica realizada por Fundaciones sin fines de lucro;"Ministerio del Interior, Oficina Central del Ministerio del Interior - Asesoría Jurídica";"Solicitud de reconocimiento de personería jurídica, realizada por Asociaciones y ONG constituidas y reconocidas dentro del ámbito de la naturaleza de origen, que es obtenido por un Decreto de reconocimiento del Poder Ejecutivo.";Reconocimiento de personería jurídica;-;Chile y Manduvira - 2º piso / Asunción;-;595 (21) 415 2269;"";Territorio Nacional;Asociaciones y ONG;http://www.tramitesparaguay.gov.py/reconocimiento-de-personeria-juridica-para-fundaciones-sin-fines-de-lucro/;1.4;11057
35089;35091;13817;618047;Entrevista y registro solicitud de empleo;SD;El ciudadano pasa por la Dirección General de Empleo para solicitar asistencia para conseguir trabajo.;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;"Empleo, previsión social";Entrevista para evaluación de competencia;-;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;SD;"595 (21) 234 300 / 9	
595 (21) 234 302";"";Global;"Ciudadadanía, empresas, organizaciones";http://www.tramitesparaguay.gov.py/entrevista-y-registro-solicitud-de-empleo/;1.2;11057
35103;35105;13852;689814;Habilitación de estación de servicio para cargas de garrafas de gas licuado de petróleo (GLP) de uso domiciliario;http://www.mic.gov.py;Solicitud de autorización de carga de garrafas de GLP de uso domiciliario en la estación de servicios interesada.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE GAS LICUADO DE PETRÓLEO";Solicitud de autorización de carga de garrafas de GLP de uso domiciliario en la estación de servicios interesada.;Habilitación;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;"El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Ciudadanía;http://www.tramitesparaguay.gov.py/habilitacion-de-estacion-de-servicio-para-cargas-de-garrafas-de-gas-licuado-de-petroleo-glp-de-uso-domiciliario/#tipoTramite;1.3;11057
35153;35155;13817;617808;Cambio de denominación de Sociedades de Responsabilidad Limitada (de S.R.L. a S.A.);http://www.mjt.gov.py/obreropatronal;"Cambio de tipo de empresa, de una sociedad de responsabilidad limitada a una sociedad anónima.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Cambios;Inscripción en el Registro Nacional de empleo del cambio de denominación;-;Edificio Corfan - Paraguari y Herrera / Asunción;dgt@mjt.gov.py;595 (21) 451 245 / 595 (21) 0800 117 100;http://www.tramitesparaguay.gov.py/cambio-de-denominacion-de-sociedades-de-s-r-l-a-s-a/;Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/cambio-de-denominacion-de-sociedades-de-s-r-l-a-s-a/;1.6;11057
35174;35176;13817;617789;Relacionamiento Empresarial;SD;Consultas realizadas a las empresas a fin de recabar las necesidades de empleo y de  capacitación y al mismo tiempo promocionar los servicios ofrecidos por la Dirección General de Empleo.;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;"Gestión de talento humano: capacitación, convenios";Evaluación de las necesidades de empleo;-;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;SD;"595 (21) 234 300 / 9
Fax: 595 (21) 234 302";"";Global;"Ciudadanía, empresas, organizaciones";http://www.tramitesparaguay.gov.py/relacionamiento-empresarial/;1.4;11057
35212;35214;13817;618011;Talleres de orientación;SD;"Entrevista de preparación a talleres de orientación y/o de capacitación, realizada con el ciudadano en busqueda de empleo.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Dirección General de Empleo (ex-SENADE)";Capacitación y Formación laboral: programas;Entrevista de orientación y de capacitación laboral;-;"Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción
595 (21) 234 300 / 9";SD;"595 (21) 234 300 / 9
Fax: 595 (21) 234 302";"";Global;"Ciudadanía, mayores de edad";http://www.tramitesparaguay.gov.py/talleres-de-orientacion/;1.9;11057
35257;35259;13817;617713;Cambio de domicilio;http://www.mjt.gov.py/obreropatronal;Comunicación al Registro patronal del cambio de domicilio de la empresa.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Cambios;Inscripción del cambio de domicilio de la empresa en el Registro Nacional Patrional.;-;Edificio Corfan - Paraguari y Herrera / Asunción;obreropatronal@mjt.gov.py;595 (21) 451 245 / 595 (21) 0800 117 100;"";Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/cambio-de-domicilio/;1.3;11057
35279;35281;13852;689848;Habilitación de estación de servicios de gas licuado de petróleo (GLP);http://www.mic.gov.py;Solicitud de habilitación de la Estación de servicios para venta de GLP de uso automotriz.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE GAS LICUADO DE PETRÓLEO";Solicitud de habilitación de la estación de servicios para venta de GLP de uso automotriz;Habilitación;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;"El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Todo el territorio nacional;http://www.tramitesparaguay.gov.py/habilitacion-de-estacion-de-servicios-de-gas-licuado-de-petroleo-glp/#tipoTramite;1.1;11057
35314;35316;13817;617685;Cancelación definitiva de número patronal;www.mjt.gov.py/obreropatronal;Las firmas inscritas en el registro patronal solicitan la cancelación definitiva del Nº Patronal.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";"Clausura, cancelación";"Inscripción en el Registro Nacional del Trabajo, de la cancelación definitiva del nº patronal";-;"Edificio Corfan - Paraguari y Herrera / Asunción

Edificio Corfan - Paraguari y Herrera / Asunción
595 (21) 451 245
Lunes a viernes - 07:00 a 15:00 Hs.
SD

Registrar la planilla en el formulario habilitado en";obreropatronal@mjt.gov.py;595 (21) 451-245 / 595 (21) 0800 117 100;"";Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/cancelacion-definitiva-de-numero-patronal/;1.1;11057
35351;35353;13817;617658;"";SD;"Reconocimiento de las cualificaciones ocupacionales o profesionales de un trabajador, es decir de sus conocimientos tecnológicos, así como destrezas adquiridas en forma empírica a través de una ocupación laboral sin formación previa.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Servicio Nacional de Promoción Profesional (SNPP)";Reconocimiento academico;"Certificado de reconocimiento de calificaciones, cursos y formación adquirida";-;Molas López 480 / Villa Guaraní - Asunción;informes@snnp.edu.py;"595 (21) 603 062 / 606 289
Fax: 595 (21) 609 617";"";Global;Profesionales trabajadores;http://www.tramitesparaguay.gov.py/certificacion-ocupacional/;1.1;11057
35394;35396;13817;617574;Cursos de capacitación del programa gerencial y empresarial;http://ministeriodejusticia.gov.py/;"Solicitud de inscripción a un curso de capacitación ofrecido por el SNPP, realizada por toda persona interesada o por una empresa para su personal.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Servicio Nacional de Promoción Profesional (SNPP)";"Capacitación y Formación laboral: programas, cursos";Inscripción a cursos de capacitación laboral;-;Molas López 480 / Villa Guaraní - Asunción;informes@snnp.edu.py;"595 (21) 603 062 / 606 289
Fax: 595 (21) 609 617";"";Global;"Estudiantes, empleados, funcionarios";http://www.tramitesparaguay.gov.py/cursos-de-capacitacion-del-programa-gerencial-y-empresarial/;1.2;11057
35405;35407;14021;335076;Recepción de informes mensuales de operaciones con productos y sustancias controladas;http://www.senad.gov.py;"Recepción de informes mensuales sobre operaciones realizadas por Laboratorios, Farmacias, Distribuidoras referentes a productos y sustancias controladas.";Secretaría Nacional Antidrogas;"Recepción de informes mensuales sobre operaciones realizadas por Laboratorios, Farmacias, Distribuidoras referentes a productos y sustancias controladas";Informes mensuales;"";Avda. Fernando de la Mora 2998 c/ De la Victoria;-;(021) 554 - 585 / 6;Personal;Global;"Laboratorios, Farmacias y Distribuidoras";"";1.4;11057
35416;35418;13817;616123;Denuncias y mediación;http://ministeriodejusticia.gov.py/;"Denuncia realizada por una persona ante la Sección de Mediación y Denuncias, para cobro de sus haberes correspondientes y beneficios sociales.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";"Denuncias, reclamos ante organismos de la Administración Pública y municipalidades";Recepción y registro de la denuncia efectuada para su procesamiento;-;Edificio Corfan - Paraguari y Herrera;SD;595 (21) 451 245 / 595 (21) 0800 117 100;"";Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/denuncias-y-mediacion/;1.2;11057
35425;35427;13817;616101;Firmas de convenios;http://ministeriodejusticia.gov.py/;"Nota de solicitud de acuerdo de convenio con el Servicio Nacional de Promoción Profesional (SNPP), presentada por una empresa pública o privada para la capacitación de su Personal.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Servicio Nacional de Promoción Profesional (SNPP)";"Capacitación, convenios";Capacitación a empleados y/o funcionarios;-;Molas López 480 / Villa Guaraní - Asunción;SD;"595 (21) 603 062 / 606 289
Fax: 595 (21) 609 617";"";Global;Empresas y organizaciones públicas o privadas;http://www.tramitesparaguay.gov.py/firma-de-convenios/;1.4;11057
35436;35438;13817;616058;Inscripción de matrimonio aparente;http://www.registrocivil.gov.py;Inscripción de la Orden Judicial en el libro correspondiente debidamente habilitado.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones por orden administrativa o judicial;Inscripción del matrimonio aparente en el libro habilitado para el efecto;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Ciudadanos con unión de hecho;http://www.tramitesparaguay.gov.py/inscripcion-de-matrimonio-aparente/;1.2;11057
35460;35462;13817;614501;Becas para los cursos de capacitación;http://ministeriodejusticia.gov.py/;"Solicitud realizada por el interesado mayor de 15 años, para la obtención de una beca de estudio.Becas";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Servicio Nacional de Promoción Profesional (SNPP)";"Becas, subsidios, premios y concursos";Becas de estudios y de formación profesional;-;Molas López 480 / Villa Guaraní - Asunción;informes@snnp.edu.py;"595 (21) 603 062 / 606 289
Fax: 595 (21) 609 617";"";Global;Ciudadanos mayores de 15 años;http://www.tramitesparaguay.gov.py/solicitud-de-becas-para-los-cursos-de-capacitacion/;1.2;11057
35487;35489;14021;335099;Registro de pequeños usuarios de sustancias químicas;http://www.senad.gov.py;"Inscripción al registro de pequeños usuarios (imprentas, empresas unipersonales), que comercialicen con sustancias químicas controladas.";Secretaría Nacional Antidrogas;"Inscripción al registro de pequeños usuarios (imprentas, empresas unipersonales), que comercialicen con sustancias químicas controladas";Registro de pequeños usuarios;"";Avda. Fernando de la Mora 2998 c/ De la Victoria;-;595 (21) 554 585;Personal;Territorio Nacional;Ciudadanía;"";1.6;11057
35497;35499;13817;614472;Inactividad temporal de firma patronal;http://ministeriodejusticia.gov.py/;Las firmas podrán solicitar su inactividad temporal en el Registro Patronal y dejar de presentar sus planillas semestrales.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Clausura;Registro de solicitud de Inactividad temporal de la empresa;-;Edificio Corfan - Paraguari y Herrera;SD;595 (21) 451-245 / 595 (21) 0800 117 100;"";Nacional;Empresas;http://www.tramitesparaguay.gov.py/inactividad-temporal-de-firma-patronal/;1.2;11057
35506;35508;13817;614461;Inscripción de matrimonio extranjero;http://www.registrocivil.gov.py;Los ciudadanos que hayan contraído matrimonio en el exterior solicitan a la Dirección General del Registro el registro del correspondiente certificado de matrimonio expedido en el país extranjero.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Certificado de matrimonio;-;"Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción -
y Oficinas Registrales de todo el país";SD;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Global;Ciudadano/a casado/a;http://www.tramitesparaguay.gov.py/inscripcion-de-matrimonio-extranjero/;1.3;11057
35533;35535;13817;614438;Constancia de estudio;http://ministeriodejusticia.gov.py/;Obtención de Constancia de finalización de curso de formación profesional.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Servicio Nacional de Promoción Profesional (SNPP)";"Certificados, Antecedentes, Constancias";Constancia de capacitación recibida;-;Molas López 480 / Villa Guaraní - Asunción;informes@snnp.edu.py;"595 (21) 603 062 / 606 289
Fax: 595 (21) 609 617";"";Global;Estudiante;http://www.tramitesparaguay.gov.py/solicitud-de-constancia-de-estudios/;1.2;11057
35548;35550;13817;614407;Informatización de planillas semestrales y libros laborales;http://ministeriodejusticia.gov.py/;"Las firmas patronales solicitan aprobación de la utilización de libros y planillas laborales confeccionadas por computadora, presentando un modelo que se ajuste a los formularios vigentes";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";Autorización;Resolución de aprobación de planillas y libros laborales informatizados;-;Edificio Corfan - Paraguari y Herrera;SD;595 (21) 451-245 / 595 (21) 0800 117 100;"";Nacional;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/informatizacion-de-planillas-semestrales-y-libros-laborales/;1.3;11057
36580;36582;13636;495717;Legalización de documento extranjero relacionado a adopción;www.mre.gov.py;Consiste en certificar firma del funcionario autorizado del Consulado nacional.;"Ministerio de Relaciones Exteriores, Dirección de Legalizaciones- Ventanilla Única de Pasaportes";Consiste en certificar firma del funcionario autorizado del consulado nacional.;Certificados;-;Palma y 14 de Mayo - Palacio Benigno López / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/legalizacion-de-documento-extranjero-relacionado-a-adopcion/;1.4;11057
35558;35560;14021;335108;Registro de personas físicas o jurídicas comercializadoras de productos químico farmacéuticos controlados;http://www.senad.gov.py;"Inscripción de entidades, instituciones (Farmacias, Laboratorios o Distribuidoras) comercializadoras de sustancias estupefacientes, drogas peligrosas y productos químicos controlados.";Secretaría Nacional Antidrogas;"Inscripción de entidades, instituciones (Farmacias, Laboratorios o Distribuidoras) comercializadoras de sustancias estupefacientes, drogas peligrosas y productos químicos controlados.";Inscripción de entidades;"";Avda. Fernando de la Mora 2998 c/ De la Victoria;-;595 (21) 554 585;Personal;Territorio Nacional;"Farmacias, Laboratorios o Distribuidoras";"";1.5;11057
35584;35586;14021;335114;Registro de pistas de aterrizajes de aeronaves;http://www.senad.gov.py;Inscripción al registro de pistas de aterrizajes de aeronaves según Ley 1881/2002 Art. 101;Secretaría Nacional Antidrogas;Inscripción al registro de pistas de aterrizajes de aeronaves según Ley 1881/2002 Art 101.;Registro de pistas de aterrizajes;"";Avda. Fernando de la Mora 2998 c/ De la Victoria;-;595 (21) 554 585;Presencial;Global;Ciudadanía;"";1.7;11057
35596;35598;13817;614373;Inscripciones de adopción;http://www.registrocivil.gov.py;Inscripción de la Orden judicial en el libro habilitado en las oficinas de la Dirección de Registro Civil.;"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas";Registros del estado civil de las personas: inscripciones;Inscripción de la Orden judicial en el libro habilitado para el efecto;-;Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción;RG;"595 (21) 560 400 / 06
Fax : 595 (21) 560 400 / 06 - Int 218";"";Nacional;Solicitante interesado;http://www.tramitesparaguay.gov.py/inscripciones-de-adopcion/;1.1;11057
